timestamp,air_temperature_C,air_humidity_pct,vpd_kpa,algorithm_version,scenario_id
2026-05-09T13:11:00Z,21.04,57.83,1.051,v1_fao_air_temp_rh,1
2026-05-09T13:12:00Z,20.89,57.42,1.052,v1_fao_air_temp_rh,1
2026-05-09T13:13:00Z,20.95,58.62,1.026,v1_fao_air_temp_rh,1
2026-05-09T13:14:00Z,21.04,58.2,1.042,v1_fao_air_temp_rh,1
2026-05-09T13:15:00Z,21.23,56.66,1.093,v1_fao_air_temp_rh,1
2026-05-09T13:16:00Z,21.2,57.34,1.074,v1_fao_air_temp_rh,1
2026-05-09T13:17:00Z,21.18,58.22,1.051,v1_fao_air_temp_rh,1
2026-05-09T13:18:00Z,20.77,57.0,1.054,v1_fao_air_temp_rh,1
2026-05-09T13:19:00Z,21.04,57.85,1.051,v1_fao_air_temp_rh,1
2026-05-09T13:20:00Z,20.81,58.92,1.01,v1_fao_air_temp_rh,1
2026-05-09T13:21:00Z,21.1,58.58,1.037,v1_fao_air_temp_rh,1
2026-05-09T13:22:00Z,20.8,58.79,1.012,v1_fao_air_temp_rh,1
2026-05-09T13:23:00Z,21.05,58.19,1.043,v1_fao_air_temp_rh,1
2026-05-09T13:24:00Z,20.88,58.65,1.02,v1_fao_air_temp_rh,1
2026-05-09T13:25:00Z,21.01,59.56,1.007,v1_fao_air_temp_rh,1
2026-05-09T13:26:00Z,20.87,58.03,1.035,v1_fao_air_temp_rh,1
2026-05-09T13:27:00Z,20.83,59.1,1.007,v1_fao_air_temp_rh,1
2026-05-09T13:28:00Z,21.09,57.7,1.058,v1_fao_air_temp_rh,1
2026-05-09T13:29:00Z,21.03,58.4,1.037,v1_fao_air_temp_rh,1
2026-05-09T13:30:00Z,20.96,58.2,1.037,v1_fao_air_temp_rh,1
2026-05-09T13:31:00Z,21.01,57.23,1.064,v1_fao_air_temp_rh,1
2026-05-09T13:32:00Z,21.28,58.61,1.047,v1_fao_air_temp_rh,1
2026-05-09T13:33:00Z,21.11,57.27,1.07,v1_fao_air_temp_rh,1
2026-05-09T13:34:00Z,20.98,59.02,1.018,v1_fao_air_temp_rh,1
2026-05-09T13:35:00Z,20.81,57.42,1.046,v1_fao_air_temp_rh,1
2026-05-09T13:36:00Z,21.01,58.7,1.028,v1_fao_air_temp_rh,1
2026-05-09T13:37:00Z,21.21,58.2,1.053,v1_fao_air_temp_rh,1
2026-05-09T13:38:00Z,21.07,58.78,1.03,v1_fao_air_temp_rh,1
2026-05-09T13:39:00Z,20.86,58.61,1.02,v1_fao_air_temp_rh,1
2026-05-09T13:40:00Z,21.08,58.85,1.028,v1_fao_air_temp_rh,1
2026-05-09T13:41:00Z,20.94,58.24,1.035,v1_fao_air_temp_rh,1
2026-05-09T13:42:00Z,21.37,58.12,1.065,v1_fao_air_temp_rh,1
2026-05-09T13:43:00Z,20.78,58.23,1.025,v1_fao_air_temp_rh,1
2026-05-09T13:44:00Z,20.99,58.34,1.035,v1_fao_air_temp_rh,1
2026-05-09T13:45:00Z,20.97,59.13,1.014,v1_fao_air_temp_rh,1
2026-05-09T13:46:00Z,20.98,59.66,1.002,v1_fao_air_temp_rh,1
2026-05-09T13:47:00Z,20.91,57.89,1.042,v1_fao_air_temp_rh,1
2026-05-09T13:48:00Z,21.04,57.9,1.05,v1_fao_air_temp_rh,1
2026-05-09T13:49:00Z,20.83,59.34,1.001,v1_fao_air_temp_rh,1
2026-05-09T13:50:00Z,21.06,58.6,1.033,v1_fao_air_temp_rh,1
2026-05-09T13:51:00Z,21.01,56.64,1.079,v1_fao_air_temp_rh,1
2026-05-09T13:52:00Z,20.6,58.26,1.013,v1_fao_air_temp_rh,1
2026-05-09T13:53:00Z,21.1,57.27,1.069,v1_fao_air_temp_rh,1
2026-05-09T13:54:00Z,20.83,58.22,1.028,v1_fao_air_temp_rh,1
2026-05-09T13:55:00Z,20.91,58.7,1.021,v1_fao_air_temp_rh,1
2026-05-09T13:56:00Z,21.01,58.38,1.036,v1_fao_air_temp_rh,1
2026-05-09T13:57:00Z,20.86,58.37,1.027,v1_fao_air_temp_rh,1
2026-05-09T13:58:00Z,20.94,58.13,1.037,v1_fao_air_temp_rh,1
2026-05-09T13:59:00Z,20.76,57.66,1.038,v1_fao_air_temp_rh,1
2026-05-09T14:00:00Z,21.08,59.1,1.022,v1_fao_air_temp_rh,1
2026-05-09T14:01:00Z,21.07,58.9,1.026,v1_fao_air_temp_rh,1
2026-05-09T14:02:00Z,21.04,58.91,1.025,v1_fao_air_temp_rh,1
2026-05-09T14:03:00Z,20.88,59.18,1.008,v1_fao_air_temp_rh,1
2026-05-09T14:04:00Z,20.73,58.94,1.004,v1_fao_air_temp_rh,1
2026-05-09T14:05:00Z,20.9,58.37,1.029,v1_fao_air_temp_rh,1
2026-05-09T14:06:00Z,20.79,57.95,1.032,v1_fao_air_temp_rh,1
2026-05-09T14:07:00Z,20.95,58.79,1.022,v1_fao_air_temp_rh,1
2026-05-09T14:08:00Z,21.28,60.62,0.996,v1_fao_air_temp_rh,1
2026-05-09T14:09:00Z,20.86,59.38,1.002,v1_fao_air_temp_rh,1
2026-05-09T14:10:00Z,20.95,57.36,1.057,v1_fao_air_temp_rh,1
2026-05-09T14:11:00Z,21.02,58.29,1.038,v1_fao_air_temp_rh,1
2026-05-09T14:12:00Z,20.98,59.28,1.012,v1_fao_air_temp_rh,1
2026-05-09T14:13:00Z,21.07,58.45,1.038,v1_fao_air_temp_rh,1
2026-05-09T14:14:00Z,20.86,57.27,1.054,v1_fao_air_temp_rh,1
2026-05-09T14:15:00Z,21.2,58.18,1.053,v1_fao_air_temp_rh,1
2026-05-09T14:16:00Z,20.8,58.98,1.007,v1_fao_air_temp_rh,1
2026-05-09T14:17:00Z,20.7,58.06,1.024,v1_fao_air_temp_rh,1
2026-05-09T14:18:00Z,20.73,60.21,0.974,v1_fao_air_temp_rh,1
2026-05-09T14:19:00Z,20.68,59.77,0.981,v1_fao_air_temp_rh,1
2026-05-09T14:20:00Z,20.64,58.93,0.999,v1_fao_air_temp_rh,1
2026-05-09T14:21:00Z,20.71,59.08,1.0,v1_fao_air_temp_rh,1
2026-05-09T14:22:00Z,21.3,59.27,1.032,v1_fao_air_temp_rh,1
2026-05-09T14:23:00Z,20.61,57.65,1.028,v1_fao_air_temp_rh,1
2026-05-09T14:24:00Z,21.21,58.21,1.053,v1_fao_air_temp_rh,1
2026-05-09T14:25:00Z,20.8,59.12,1.004,v1_fao_air_temp_rh,1
2026-05-09T14:26:00Z,21.07,59.46,1.013,v1_fao_air_temp_rh,1
2026-05-09T14:27:00Z,21.07,58.33,1.041,v1_fao_air_temp_rh,1
2026-05-09T14:28:00Z,20.93,59.49,1.003,v1_fao_air_temp_rh,1
2026-05-09T14:29:00Z,20.89,57.75,1.043,v1_fao_air_temp_rh,1
2026-05-09T14:30:00Z,20.71,59.5,0.99,v1_fao_air_temp_rh,1
2026-05-09T14:31:00Z,20.58,59.54,0.981,v1_fao_air_temp_rh,1
2026-05-09T14:32:00Z,20.82,59.35,1.0,v1_fao_air_temp_rh,1
2026-05-09T14:33:00Z,20.83,58.29,1.026,v1_fao_air_temp_rh,1
2026-05-09T14:34:00Z,21.12,58.25,1.046,v1_fao_air_temp_rh,1
2026-05-09T14:35:00Z,21.13,58.68,1.036,v1_fao_air_temp_rh,1
2026-05-09T14:36:00Z,21.04,57.39,1.063,v1_fao_air_temp_rh,1
2026-05-09T14:37:00Z,20.89,58.66,1.021,v1_fao_air_temp_rh,1
2026-05-09T14:38:00Z,20.93,59.41,1.005,v1_fao_air_temp_rh,1
2026-05-09T14:39:00Z,21.13,59.02,1.027,v1_fao_air_temp_rh,1
2026-05-09T14:40:00Z,20.7,59.61,0.986,v1_fao_air_temp_rh,1
2026-05-09T14:41:00Z,20.59,57.42,1.032,v1_fao_air_temp_rh,1
2026-05-09T14:42:00Z,20.93,58.71,1.023,v1_fao_air_temp_rh,1
2026-05-09T14:43:00Z,20.65,58.18,1.018,v1_fao_air_temp_rh,1
2026-05-09T14:44:00Z,20.73,58.69,1.011,v1_fao_air_temp_rh,1
2026-05-09T14:45:00Z,20.9,58.35,1.03,v1_fao_air_temp_rh,1
2026-05-09T14:46:00Z,20.79,58.5,1.019,v1_fao_air_temp_rh,1
2026-05-09T14:47:00Z,20.81,59.54,0.995,v1_fao_air_temp_rh,1
2026-05-09T14:48:00Z,20.45,58.76,0.992,v1_fao_air_temp_rh,1
2026-05-09T14:49:00Z,20.55,59.13,0.988,v1_fao_air_temp_rh,1
2026-05-09T14:50:00Z,20.64,58.28,1.015,v1_fao_air_temp_rh,1
2026-05-09T14:51:00Z,20.99,59.49,1.007,v1_fao_air_temp_rh,1
2026-05-09T14:52:00Z,21.06,59.05,1.022,v1_fao_air_temp_rh,1
2026-05-09T14:53:00Z,20.76,58.76,1.011,v1_fao_air_temp_rh,1
2026-05-09T14:54:00Z,21.2,59.84,1.011,v1_fao_air_temp_rh,1
2026-05-09T14:55:00Z,20.91,59.18,1.01,v1_fao_air_temp_rh,1
2026-05-09T14:56:00Z,20.79,59.47,0.995,v1_fao_air_temp_rh,1
2026-05-09T14:57:00Z,20.7,59.1,0.999,v1_fao_air_temp_rh,1
2026-05-09T14:58:00Z,20.72,59.79,0.983,v1_fao_air_temp_rh,1
2026-05-09T14:59:00Z,20.97,58.97,1.019,v1_fao_air_temp_rh,1
2026-05-09T15:00:00Z,20.93,59.17,1.011,v1_fao_air_temp_rh,1
2026-05-09T15:01:00Z,21.01,58.15,1.041,v1_fao_air_temp_rh,1
2026-05-09T15:02:00Z,21.24,60.78,0.99,v1_fao_air_temp_rh,1
2026-05-09T15:03:00Z,20.87,60.25,0.981,v1_fao_air_temp_rh,1
2026-05-09T15:04:00Z,20.96,58.9,1.02,v1_fao_air_temp_rh,1
2026-05-09T15:05:00Z,20.84,58.52,1.021,v1_fao_air_temp_rh,1
2026-05-09T15:06:00Z,20.32,60.17,0.95,v1_fao_air_temp_rh,1
2026-05-09T15:07:00Z,20.87,59.41,1.002,v1_fao_air_temp_rh,1
2026-05-09T15:08:00Z,20.79,58.94,1.008,v1_fao_air_temp_rh,1
2026-05-09T15:09:00Z,20.31,59.05,0.976,v1_fao_air_temp_rh,1
2026-05-09T15:10:00Z,20.57,60.28,0.962,v1_fao_air_temp_rh,1
2026-05-09T15:11:00Z,20.65,60.14,0.971,v1_fao_air_temp_rh,1
2026-05-09T15:12:00Z,20.74,59.7,0.987,v1_fao_air_temp_rh,1
2026-05-09T15:13:00Z,20.61,60.58,0.957,v1_fao_air_temp_rh,1
2026-05-09T15:14:00Z,20.78,59.38,0.997,v1_fao_air_temp_rh,1
2026-05-09T15:15:00Z,20.47,59.31,0.979,v1_fao_air_temp_rh,1
2026-05-09T15:16:00Z,20.77,58.38,1.021,v1_fao_air_temp_rh,1
2026-05-09T15:17:00Z,20.71,60.39,0.968,v1_fao_air_temp_rh,1
2026-05-09T15:18:00Z,20.83,58.39,1.024,v1_fao_air_temp_rh,1
2026-05-09T15:19:00Z,20.79,58.23,1.026,v1_fao_air_temp_rh,1
2026-05-09T15:20:00Z,20.67,57.61,1.033,v1_fao_air_temp_rh,1
2026-05-09T15:21:00Z,20.41,59.5,0.971,v1_fao_air_temp_rh,1
2026-05-09T15:22:00Z,20.82,58.89,1.011,v1_fao_air_temp_rh,1
2026-05-09T15:23:00Z,20.65,59.15,0.995,v1_fao_air_temp_rh,1
2026-05-09T15:24:00Z,20.88,60.23,0.982,v1_fao_air_temp_rh,1
2026-05-09T15:25:00Z,20.97,59.37,1.009,v1_fao_air_temp_rh,1
2026-05-09T15:26:00Z,20.86,59.86,0.99,v1_fao_air_temp_rh,1
2026-05-09T15:27:00Z,20.57,57.81,1.022,v1_fao_air_temp_rh,1
2026-05-09T15:28:00Z,20.94,59.97,0.992,v1_fao_air_temp_rh,1
2026-05-09T15:29:00Z,20.55,58.43,1.005,v1_fao_air_temp_rh,1
2026-05-09T15:30:00Z,20.59,59.8,0.975,v1_fao_air_temp_rh,1
2026-05-09T15:31:00Z,20.79,60.45,0.971,v1_fao_air_temp_rh,1
2026-05-09T15:32:00Z,20.55,58.04,1.015,v1_fao_air_temp_rh,1
2026-05-09T15:33:00Z,20.66,61.06,0.948,v1_fao_air_temp_rh,1
2026-05-09T15:34:00Z,20.5,58.38,1.004,v1_fao_air_temp_rh,1
2026-05-09T15:35:00Z,20.73,59.89,0.981,v1_fao_air_temp_rh,1
2026-05-09T15:36:00Z,20.72,57.82,1.031,v1_fao_air_temp_rh,1
2026-05-09T15:37:00Z,20.84,58.52,1.021,v1_fao_air_temp_rh,1
2026-05-09T15:38:00Z,20.39,59.37,0.973,v1_fao_air_temp_rh,1
2026-05-09T15:39:00Z,20.76,59.17,1.001,v1_fao_air_temp_rh,1
2026-05-09T15:40:00Z,20.69,59.84,0.98,v1_fao_air_temp_rh,1
2026-05-09T15:41:00Z,20.47,59.6,0.973,v1_fao_air_temp_rh,1
2026-05-09T15:42:00Z,20.7,59.69,0.984,v1_fao_air_temp_rh,1
2026-05-09T15:43:00Z,20.42,60.61,0.945,v1_fao_air_temp_rh,1
2026-05-09T15:44:00Z,20.56,60.09,0.966,v1_fao_air_temp_rh,1
2026-05-09T15:45:00Z,20.43,60.97,0.937,v1_fao_air_temp_rh,1
2026-05-09T15:46:00Z,20.67,60.17,0.971,v1_fao_air_temp_rh,1
2026-05-09T15:47:00Z,20.83,60.36,0.975,v1_fao_air_temp_rh,1
2026-05-09T15:48:00Z,20.43,59.39,0.975,v1_fao_air_temp_rh,1
2026-05-09T15:49:00Z,20.73,60.19,0.974,v1_fao_air_temp_rh,1
2026-05-09T15:50:00Z,20.4,59.62,0.968,v1_fao_air_temp_rh,1
2026-05-09T15:51:00Z,20.44,61.07,0.935,v1_fao_air_temp_rh,1
2026-05-09T15:52:00Z,20.43,58.6,0.994,v1_fao_air_temp_rh,1
2026-05-09T15:53:00Z,20.67,60.02,0.974,v1_fao_air_temp_rh,1
2026-05-09T15:54:00Z,20.57,60.4,0.959,v1_fao_air_temp_rh,1
2026-05-09T15:55:00Z,20.48,58.88,0.991,v1_fao_air_temp_rh,1
2026-05-09T15:56:00Z,20.48,60.35,0.955,v1_fao_air_temp_rh,1
2026-05-09T15:57:00Z,20.47,59.39,0.977,v1_fao_air_temp_rh,1
2026-05-09T15:58:00Z,20.23,59.89,0.951,v1_fao_air_temp_rh,1
2026-05-09T15:59:00Z,20.93,59.73,0.997,v1_fao_air_temp_rh,1
2026-05-09T16:00:00Z,20.36,59.25,0.975,v1_fao_air_temp_rh,1
2026-05-09T16:01:00Z,20.61,59.85,0.975,v1_fao_air_temp_rh,1
2026-05-09T16:02:00Z,20.73,61.02,0.954,v1_fao_air_temp_rh,1
2026-05-09T16:03:00Z,20.9,60.61,0.973,v1_fao_air_temp_rh,1
2026-05-09T16:04:00Z,20.34,60.04,0.954,v1_fao_air_temp_rh,1
2026-05-09T16:05:00Z,20.73,59.91,0.981,v1_fao_air_temp_rh,1
2026-05-09T16:06:00Z,20.58,60.64,0.954,v1_fao_air_temp_rh,1
2026-05-09T16:07:00Z,20.74,59.87,0.982,v1_fao_air_temp_rh,1
2026-05-09T16:08:00Z,20.71,58.76,1.008,v1_fao_air_temp_rh,1
2026-05-09T16:09:00Z,20.64,60.34,0.965,v1_fao_air_temp_rh,1
2026-05-09T16:10:00Z,20.22,60.48,0.937,v1_fao_air_temp_rh,1
2026-05-09T16:11:00Z,20.59,60.7,0.953,v1_fao_air_temp_rh,1
2026-05-09T16:12:00Z,20.19,59.7,0.954,v1_fao_air_temp_rh,1
2026-05-09T16:13:00Z,20.42,60.37,0.951,v1_fao_air_temp_rh,1
2026-05-09T16:14:00Z,20.49,60.88,0.943,v1_fao_air_temp_rh,1
2026-05-09T16:15:00Z,20.24,59.59,0.959,v1_fao_air_temp_rh,1
2026-05-09T16:16:00Z,20.55,60.6,0.953,v1_fao_air_temp_rh,1
2026-05-09T16:17:00Z,20.27,60.15,0.947,v1_fao_air_temp_rh,1
2026-05-09T16:18:00Z,20.62,60.21,0.967,v1_fao_air_temp_rh,1
2026-05-09T16:19:00Z,20.75,59.9,0.982,v1_fao_air_temp_rh,1
2026-05-09T16:20:00Z,20.46,60.18,0.958,v1_fao_air_temp_rh,1
2026-05-09T16:21:00Z,20.52,59.46,0.979,v1_fao_air_temp_rh,1
2026-05-09T16:22:00Z,20.32,60.87,0.934,v1_fao_air_temp_rh,1
2026-05-09T16:23:00Z,20.49,60.47,0.953,v1_fao_air_temp_rh,1
2026-05-09T16:24:00Z,20.51,59.81,0.97,v1_fao_air_temp_rh,1
2026-05-09T16:25:00Z,20.51,59.69,0.973,v1_fao_air_temp_rh,1
2026-05-09T16:26:00Z,20.12,60.11,0.94,v1_fao_air_temp_rh,1
2026-05-09T16:27:00Z,20.35,60.32,0.948,v1_fao_air_temp_rh,1
2026-05-09T16:28:00Z,20.48,60.51,0.951,v1_fao_air_temp_rh,1
2026-05-09T16:29:00Z,20.31,60.11,0.951,v1_fao_air_temp_rh,1
2026-05-09T16:30:00Z,20.35,59.36,0.971,v1_fao_air_temp_rh,1
2026-05-09T16:31:00Z,20.26,59.29,0.967,v1_fao_air_temp_rh,1
2026-05-09T16:32:00Z,20.33,59.41,0.969,v1_fao_air_temp_rh,1
2026-05-09T16:33:00Z,20.44,61.26,0.931,v1_fao_air_temp_rh,1
2026-05-09T16:34:00Z,20.53,60.94,0.944,v1_fao_air_temp_rh,1
2026-05-09T16:35:00Z,20.73,59.06,1.002,v1_fao_air_temp_rh,1
2026-05-09T16:36:00Z,20.3,59.98,0.954,v1_fao_air_temp_rh,1
2026-05-09T16:37:00Z,20.47,60.42,0.953,v1_fao_air_temp_rh,1
2026-05-09T16:38:00Z,20.3,59.57,0.963,v1_fao_air_temp_rh,1
2026-05-09T16:39:00Z,20.46,60.89,0.941,v1_fao_air_temp_rh,1
2026-05-09T16:40:00Z,20.39,60.02,0.958,v1_fao_air_temp_rh,1
2026-05-09T16:41:00Z,20.4,60.01,0.959,v1_fao_air_temp_rh,1
2026-05-09T16:42:00Z,20.32,60.88,0.933,v1_fao_air_temp_rh,1
2026-05-09T16:43:00Z,20.44,60.51,0.949,v1_fao_air_temp_rh,1
2026-05-09T16:44:00Z,20.01,60.19,0.932,v1_fao_air_temp_rh,1
2026-05-09T16:45:00Z,20.52,60.3,0.958,v1_fao_air_temp_rh,1
2026-05-09T16:46:00Z,20.59,60.85,0.949,v1_fao_air_temp_rh,1
2026-05-09T16:47:00Z,20.21,59.81,0.952,v1_fao_air_temp_rh,1
2026-05-09T16:48:00Z,20.26,61.64,0.912,v1_fao_air_temp_rh,1
2026-05-09T16:49:00Z,20.36,61.47,0.921,v1_fao_air_temp_rh,1
2026-05-09T16:50:00Z,20.42,60.52,0.947,v1_fao_air_temp_rh,1
2026-05-09T16:51:00Z,20.25,60.8,0.931,v1_fao_air_temp_rh,1
2026-05-09T16:52:00Z,20.39,59.57,0.968,v1_fao_air_temp_rh,1
2026-05-09T16:53:00Z,20.14,59.91,0.946,v1_fao_air_temp_rh,1
2026-05-09T16:54:00Z,20.37,60.25,0.951,v1_fao_air_temp_rh,1
2026-05-09T16:55:00Z,20.12,60.53,0.93,v1_fao_air_temp_rh,1
2026-05-09T16:56:00Z,20.35,61.65,0.917,v1_fao_air_temp_rh,1
2026-05-09T16:57:00Z,20.11,60.73,0.925,v1_fao_air_temp_rh,1
2026-05-09T16:58:00Z,20.13,60.78,0.925,v1_fao_air_temp_rh,1
2026-05-09T16:59:00Z,20.45,59.9,0.964,v1_fao_air_temp_rh,1
2026-05-09T17:00:00Z,20.31,60.68,0.937,v1_fao_air_temp_rh,1
2026-05-09T17:01:00Z,20.2,61.24,0.917,v1_fao_air_temp_rh,1
2026-05-09T17:02:00Z,20.05,62.01,0.891,v1_fao_air_temp_rh,1
2026-05-09T17:03:00Z,20.24,60.77,0.931,v1_fao_air_temp_rh,1
2026-05-09T17:04:00Z,20.41,60.86,0.938,v1_fao_air_temp_rh,1
2026-05-09T17:05:00Z,20.31,60.51,0.941,v1_fao_air_temp_rh,1
2026-05-09T17:06:00Z,20.21,60.29,0.941,v1_fao_air_temp_rh,1
2026-05-09T17:07:00Z,20.46,60.49,0.951,v1_fao_air_temp_rh,1
2026-05-09T17:08:00Z,20.07,60.78,0.921,v1_fao_air_temp_rh,1
2026-05-09T17:09:00Z,20.0,60.62,0.921,v1_fao_air_temp_rh,1
2026-05-09T17:10:00Z,20.19,60.84,0.926,v1_fao_air_temp_rh,1
2026-05-09T17:11:00Z,20.35,62.61,0.893,v1_fao_air_temp_rh,1
2026-05-09T17:12:00Z,20.2,61.54,0.91,v1_fao_air_temp_rh,1
2026-05-09T17:13:00Z,20.3,60.25,0.947,v1_fao_air_temp_rh,1
2026-05-09T17:14:00Z,20.37,61.19,0.928,v1_fao_air_temp_rh,1
2026-05-09T17:15:00Z,20.07,61.58,0.902,v1_fao_air_temp_rh,1
2026-05-09T17:16:00Z,20.19,62.03,0.898,v1_fao_air_temp_rh,1
2026-05-09T17:17:00Z,20.42,60.49,0.948,v1_fao_air_temp_rh,1
2026-05-09T17:18:00Z,20.23,60.69,0.932,v1_fao_air_temp_rh,1
2026-05-09T17:19:00Z,20.28,60.58,0.938,v1_fao_air_temp_rh,1
2026-05-09T17:20:00Z,20.17,62.0,0.898,v1_fao_air_temp_rh,1
2026-05-09T17:21:00Z,19.93,62.27,0.878,v1_fao_air_temp_rh,1
2026-05-09T17:22:00Z,19.99,61.98,0.888,v1_fao_air_temp_rh,1
2026-05-09T17:23:00Z,20.16,62.68,0.882,v1_fao_air_temp_rh,1
2026-05-09T17:24:00Z,20.0,62.29,0.882,v1_fao_air_temp_rh,1
2026-05-09T17:25:00Z,20.44,61.6,0.923,v1_fao_air_temp_rh,1
2026-05-09T17:26:00Z,20.05,60.49,0.927,v1_fao_air_temp_rh,1
2026-05-09T17:27:00Z,20.27,61.53,0.915,v1_fao_air_temp_rh,1
2026-05-09T17:28:00Z,20.1,61.09,0.915,v1_fao_air_temp_rh,1
2026-05-09T17:29:00Z,19.89,60.95,0.907,v1_fao_air_temp_rh,1
2026-05-09T17:30:00Z,20.09,60.82,0.921,v1_fao_air_temp_rh,1
2026-05-09T17:31:00Z,20.28,61.79,0.909,v1_fao_air_temp_rh,1
2026-05-09T17:32:00Z,20.03,62.04,0.889,v1_fao_air_temp_rh,1
2026-05-09T17:33:00Z,20.04,61.89,0.893,v1_fao_air_temp_rh,1
2026-05-09T17:34:00Z,20.25,61.79,0.907,v1_fao_air_temp_rh,1
2026-05-09T17:35:00Z,19.86,61.75,0.887,v1_fao_air_temp_rh,1
2026-05-09T17:36:00Z,19.98,60.88,0.914,v1_fao_air_temp_rh,1
2026-05-09T17:37:00Z,20.23,61.34,0.917,v1_fao_air_temp_rh,1
2026-05-09T17:38:00Z,20.15,61.48,0.909,v1_fao_air_temp_rh,1
2026-05-09T17:39:00Z,20.0,61.41,0.902,v1_fao_air_temp_rh,1
2026-05-09T17:40:00Z,20.28,61.64,0.913,v1_fao_air_temp_rh,1
2026-05-09T17:41:00Z,20.1,61.29,0.911,v1_fao_air_temp_rh,1
2026-05-09T17:42:00Z,20.06,62.26,0.886,v1_fao_air_temp_rh,1
2026-05-09T17:43:00Z,19.97,60.68,0.918,v1_fao_air_temp_rh,1
2026-05-09T17:44:00Z,19.95,62.25,0.88,v1_fao_air_temp_rh,1
2026-05-09T17:45:00Z,20.14,61.28,0.913,v1_fao_air_temp_rh,1
2026-05-09T17:46:00Z,20.13,62.01,0.895,v1_fao_air_temp_rh,1
2026-05-09T17:47:00Z,19.94,63.17,0.858,v1_fao_air_temp_rh,1
2026-05-09T17:48:00Z,20.07,61.12,0.913,v1_fao_air_temp_rh,1
2026-05-09T17:49:00Z,20.19,62.39,0.89,v1_fao_air_temp_rh,1
2026-05-09T17:50:00Z,19.89,62.0,0.882,v1_fao_air_temp_rh,1
2026-05-09T17:51:00Z,19.94,60.91,0.911,v1_fao_air_temp_rh,1
2026-05-09T17:52:00Z,19.99,61.61,0.897,v1_fao_air_temp_rh,1
2026-05-09T17:53:00Z,20.3,62.0,0.905,v1_fao_air_temp_rh,1
2026-05-09T17:54:00Z,20.15,62.01,0.896,v1_fao_air_temp_rh,1
2026-05-09T17:55:00Z,20.49,61.5,0.928,v1_fao_air_temp_rh,1
2026-05-09T17:56:00Z,19.97,60.83,0.914,v1_fao_air_temp_rh,1
2026-05-09T17:57:00Z,19.38,62.59,0.842,v1_fao_air_temp_rh,1
2026-05-09T17:58:00Z,20.03,61.73,0.896,v1_fao_air_temp_rh,1
2026-05-09T17:59:00Z,19.97,62.76,0.869,v1_fao_air_temp_rh,1
2026-05-09T18:00:00Z,20.39,61.95,0.911,v1_fao_air_temp_rh,1
2026-05-09T18:01:00Z,20.02,60.75,0.919,v1_fao_air_temp_rh,1
2026-05-09T18:02:00Z,19.79,61.99,0.877,v1_fao_air_temp_rh,1
2026-05-09T18:03:00Z,19.71,61.78,0.878,v1_fao_air_temp_rh,1
2026-05-09T18:04:00Z,20.17,60.69,0.929,v1_fao_air_temp_rh,1
2026-05-09T18:05:00Z,19.96,61.71,0.893,v1_fao_air_temp_rh,1
2026-05-09T18:06:00Z,20.1,62.35,0.886,v1_fao_air_temp_rh,1
2026-05-09T18:07:00Z,20.14,62.13,0.893,v1_fao_air_temp_rh,1
2026-05-09T18:08:00Z,19.98,63.87,0.844,v1_fao_air_temp_rh,1
2026-05-09T18:09:00Z,19.89,60.98,0.906,v1_fao_air_temp_rh,1
2026-05-09T18:10:00Z,20.14,61.76,0.902,v1_fao_air_temp_rh,1
2026-05-09T18:11:00Z,20.0,62.59,0.875,v1_fao_air_temp_rh,1
2026-05-09T18:12:00Z,19.83,62.32,0.872,v1_fao_air_temp_rh,1
2026-05-09T18:13:00Z,19.78,61.92,0.878,v1_fao_air_temp_rh,1
2026-05-09T18:14:00Z,19.81,63.08,0.853,v1_fao_air_temp_rh,1
2026-05-09T18:15:00Z,20.08,62.11,0.89,v1_fao_air_temp_rh,1
2026-05-09T18:16:00Z,19.67,63.84,0.829,v1_fao_air_temp_rh,1
2026-05-09T18:17:00Z,20.04,63.23,0.862,v1_fao_air_temp_rh,1
2026-05-09T18:18:00Z,19.84,61.8,0.884,v1_fao_air_temp_rh,1
2026-05-09T18:19:00Z,19.88,61.19,0.9,v1_fao_air_temp_rh,1
2026-05-09T18:20:00Z,19.91,62.74,0.867,v1_fao_air_temp_rh,1
2026-05-09T18:21:00Z,19.98,63.05,0.863,v1_fao_air_temp_rh,1
2026-05-09T18:22:00Z,19.42,62.09,0.855,v1_fao_air_temp_rh,1
2026-05-09T18:23:00Z,20.05,62.06,0.89,v1_fao_air_temp_rh,1
2026-05-09T18:24:00Z,19.78,62.02,0.876,v1_fao_air_temp_rh,1
2026-05-09T18:25:00Z,20.0,62.83,0.869,v1_fao_air_temp_rh,1
2026-05-09T18:26:00Z,19.82,62.58,0.865,v1_fao_air_temp_rh,1
2026-05-09T18:27:00Z,19.92,63.48,0.85,v1_fao_air_temp_rh,1
2026-05-09T18:28:00Z,20.07,61.93,0.894,v1_fao_air_temp_rh,1
2026-05-09T18:29:00Z,19.95,62.1,0.884,v1_fao_air_temp_rh,1
2026-05-09T18:30:00Z,20.14,62.03,0.895,v1_fao_air_temp_rh,1
2026-05-09T18:31:00Z,19.54,62.67,0.848,v1_fao_air_temp_rh,1
2026-05-09T18:32:00Z,19.84,62.96,0.857,v1_fao_air_temp_rh,1
2026-05-09T18:33:00Z,19.77,63.22,0.848,v1_fao_air_temp_rh,1
2026-05-09T18:34:00Z,19.99,62.11,0.885,v1_fao_air_temp_rh,1
