timestamp,zone,scenario_id,scenario_name,air_temperature_C,air_humidity_pct,co2_ppm,ppfd_umol_m2_s,substrate_moisture_pct,vpd_kpa,dli_increment_mol_m2,quality_flag,in_target_range,latency_sec
2026-05-09T03:40:00Z,zone1,1,normal,19.31,62.97,655.6,0.0,33.45,0.830,0.000000,ok,1,0.972
2026-05-09T03:41:00Z,zone1,1,normal,19.61,62.44,659.7,0.0,32.76,0.857,0.000000,ok,1,0.842
2026-05-09T03:42:00Z,zone1,1,normal,19.64,63.90,647.5,0.0,33.23,0.826,0.000000,ok,1,0.937
2026-05-09T03:43:00Z,zone1,1,normal,19.63,62.87,653.1,0.0,33.21,0.849,0.000000,ok,1,0.756
2026-05-09T03:44:00Z,zone1,1,normal,19.42,63.49,654.1,0.0,32.68,0.824,0.000000,ok,1,1.208
2026-05-09T03:45:00Z,zone1,1,normal,19.74,62.37,653.8,0.0,33.13,0.866,0.000000,ok,1,0.964
2026-05-09T03:46:00Z,zone1,1,normal,19.48,64.21,674.8,0.0,32.91,0.810,0.000000,ok,1,1.091
2026-05-09T03:47:00Z,zone1,1,normal,19.67,63.18,638.5,0.0,33.43,0.844,0.000000,ok,1,1.422
2026-05-09T03:48:00Z,zone1,1,normal,19.28,63.05,668.6,0.0,33.40,0.826,0.000000,ok,1,1.865
2026-05-09T03:49:00Z,zone1,1,normal,19.57,61.96,628.5,0.0,33.20,0.866,0.000000,ok,1,0.964
2026-05-09T03:50:00Z,zone1,1,normal,19.63,63.93,633.7,0.0,33.43,0.824,0.000000,ok,1,1.192
2026-05-09T03:51:00Z,zone1,1,normal,19.61,62.73,660.3,0.0,33.08,0.851,0.000000,ok,1,1.146
2026-05-09T03:52:00Z,zone1,1,normal,19.58,63.62,638.4,0.0,33.72,0.829,0.000000,ok,1,0.809
2026-05-09T03:53:00Z,zone1,1,normal,19.39,63.24,675.2,0.0,32.97,0.828,0.000000,ok,1,1.427
2026-05-09T03:54:00Z,zone1,1,normal,19.50,63.36,664.1,0.0,32.87,0.830,0.000000,ok,1,1.167
2026-05-09T03:55:00Z,zone1,1,normal,19.73,62.68,658.6,0.0,33.53,0.858,0.000000,ok,1,1.076
2026-05-09T03:56:00Z,zone1,1,normal,19.67,62.31,650.1,0.0,32.96,0.863,0.000000,ok,1,1.398
2026-05-09T03:57:00Z,zone1,1,normal,19.53,64.03,652.6,0.0,33.61,0.817,0.000000,ok,1,1.295
2026-05-09T03:58:00Z,zone1,1,normal,19.56,63.80,652.4,0.0,33.35,0.824,0.000000,ok,1,1.455
2026-05-09T03:59:00Z,zone1,1,normal,19.52,64.41,651.3,0.0,33.08,0.808,0.000000,ok,1,1.411
2026-05-09T04:00:00Z,zone1,1,normal,19.43,62.75,659.2,0.0,33.71,0.841,0.000000,ok,1,1.546
2026-05-09T04:01:00Z,zone1,1,normal,19.80,63.12,644.7,0.0,33.34,0.852,0.000000,ok,1,1.198
2026-05-09T04:02:00Z,zone1,1,normal,19.65,63.37,640.9,0.0,33.29,0.838,0.000000,ok,1,1.116
2026-05-09T04:03:00Z,zone1,1,normal,19.39,63.26,625.9,0.0,33.65,0.827,0.000000,ok,1,1.106
2026-05-09T04:04:00Z,zone1,1,normal,19.85,63.03,651.2,0.0,33.36,0.856,0.000000,ok,1,2.007
2026-05-09T04:05:00Z,zone1,1,normal,19.45,63.62,647.5,0.0,33.38,0.822,0.000000,ok,1,0.834
2026-05-09T04:06:00Z,zone1,1,normal,19.78,63.66,637.8,0.0,33.15,0.838,0.000000,ok,1,1.255
2026-05-09T04:07:00Z,zone1,1,normal,19.55,62.75,636.8,0.0,33.16,0.847,0.000000,ok,1,1.217
2026-05-09T04:08:00Z,zone1,1,normal,19.62,63.92,685.7,0.0,33.56,0.824,0.000000,ok,1,1.507
2026-05-09T04:09:00Z,zone1,1,normal,19.53,63.03,633.2,0.0,33.01,0.840,0.000000,ok,1,1.582
2026-05-09T04:10:00Z,zone1,1,normal,19.58,64.34,645.5,0.0,33.17,0.812,0.000000,ok,1,1.12
2026-05-09T04:11:00Z,zone1,1,normal,19.66,62.11,641.8,0.0,33.30,0.867,0.000000,ok,1,1.931
2026-05-09T04:12:00Z,zone1,1,normal,19.83,63.22,649.8,0.0,33.90,0.851,0.000000,ok,1,0.545
2026-05-09T04:13:00Z,zone1,1,normal,19.61,63.92,643.5,0.0,33.19,0.823,0.000000,ok,1,1.68
2026-05-09T04:14:00Z,zone1,1,normal,19.33,63.58,673.8,0.0,33.45,0.817,0.000000,ok,1,1.065
2026-05-09T04:15:00Z,zone1,1,normal,19.67,62.23,660.8,0.0,33.64,0.865,0.000000,ok,1,1.647
2026-05-09T04:16:00Z,zone1,1,normal,19.49,63.54,645.6,0.0,33.20,0.826,0.000000,ok,1,1.663
2026-05-09T04:17:00Z,zone1,1,normal,19.60,61.94,648.2,0.0,33.43,0.868,0.000000,ok,1,1.678
2026-05-09T04:18:00Z,zone1,1,normal,19.39,63.85,640.2,0.0,33.67,0.814,0.000000,ok,1,0.657
2026-05-09T04:19:00Z,zone1,1,normal,19.66,62.13,660.5,0.0,33.03,0.867,0.000000,ok,1,1.05
2026-05-09T04:20:00Z,zone1,1,normal,19.84,62.37,656.3,0.0,33.57,0.871,0.000000,ok,1,1.426
2026-05-09T04:21:00Z,zone1,1,normal,19.78,63.11,655.1,0.0,33.29,0.851,0.000000,ok,1,1.443
2026-05-09T04:22:00Z,zone1,1,normal,19.56,63.21,656.8,0.0,33.38,0.837,0.000000,ok,1,1.339
2026-05-09T04:23:00Z,zone1,1,normal,19.83,63.40,672.0,0.0,33.35,0.847,0.000000,ok,1,2.073
2026-05-09T04:24:00Z,zone1,1,normal,19.80,61.91,659.2,0.0,33.32,0.880,0.000000,ok,1,1.619
2026-05-09T04:25:00Z,zone1,1,normal,19.49,62.77,646.4,0.0,33.82,0.843,0.000000,ok,1,0.772
2026-05-09T04:26:00Z,zone1,1,normal,19.54,62.89,656.4,0.0,33.15,0.843,0.000000,ok,1,1.88
2026-05-09T04:27:00Z,zone1,1,normal,20.13,62.49,676.7,0.0,33.76,0.884,0.000000,ok,1,0.941
2026-05-09T04:28:00Z,zone1,1,normal,19.78,62.02,667.0,0.0,33.80,0.876,0.000000,ok,1,1.231
2026-05-09T04:29:00Z,zone1,1,normal,19.44,62.18,632.4,0.0,33.52,0.854,0.000000,ok,1,1.565
2026-05-09T04:30:00Z,zone1,1,normal,19.17,62.83,634.5,0.0,32.95,0.825,0.000000,ok,1,1.662
2026-05-09T04:31:00Z,zone1,1,normal,19.49,62.88,624.7,0.0,32.87,0.841,0.000000,ok,1,0.907
2026-05-09T04:32:00Z,zone1,1,normal,19.71,61.74,652.6,0.0,33.61,0.878,0.000000,ok,1,0.733
2026-05-09T04:33:00Z,zone1,1,normal,19.42,63.68,638.5,0.0,33.27,0.819,0.000000,ok,1,0.901
2026-05-09T04:34:00Z,zone1,1,normal,19.34,60.58,640.2,0.0,32.82,0.885,0.000000,ok,1,0.658
2026-05-09T04:35:00Z,zone1,1,normal,19.70,61.67,632.1,0.0,33.36,0.880,0.000000,ok,1,1.884
2026-05-09T04:36:00Z,zone1,1,normal,19.85,62.03,653.4,0.0,33.22,0.879,0.000000,ok,1,1.525
2026-05-09T04:37:00Z,zone1,1,normal,19.28,62.66,670.1,0.0,33.19,0.835,0.000000,ok,1,3.018
2026-05-09T04:38:00Z,zone1,1,normal,19.47,61.13,656.4,0.0,33.37,0.879,0.000000,ok,1,2.23
2026-05-09T04:39:00Z,zone1,1,normal,19.88,62.94,674.1,0.0,33.26,0.860,0.000000,ok,1,0.789
2026-05-09T04:40:00Z,zone1,1,normal,19.82,61.96,661.9,0.0,33.62,0.879,0.000000,ok,1,1.479
2026-05-09T04:41:00Z,zone1,1,normal,19.75,62.73,653.6,0.0,33.63,0.858,0.000000,ok,1,1.294
2026-05-09T04:42:00Z,zone1,1,normal,19.99,62.89,665.9,0.0,33.55,0.867,0.000000,ok,1,0.987
2026-05-09T04:43:00Z,zone1,1,normal,19.70,62.92,673.2,0.0,33.35,0.851,0.000000,ok,1,1.168
2026-05-09T04:44:00Z,zone1,1,normal,19.74,62.12,647.0,0.0,33.59,0.871,0.000000,ok,1,0.892
2026-05-09T04:45:00Z,zone1,1,normal,19.56,63.05,669.2,0.0,33.94,0.840,0.000000,ok,1,1.64
2026-05-09T04:46:00Z,zone1,1,normal,19.52,61.92,644.5,0.0,33.50,0.864,0.000000,ok,1,1.688
2026-05-09T04:47:00Z,zone1,1,normal,19.95,62.27,657.1,0.0,33.39,0.879,0.000000,ok,1,0.879
2026-05-09T04:48:00Z,zone1,1,normal,19.84,62.15,672.1,0.0,32.96,0.876,0.000000,ok,1,1.396
2026-05-09T04:49:00Z,zone1,1,normal,19.93,60.99,658.1,0.0,33.50,0.908,0.000000,ok,1,0.854
2026-05-09T04:50:00Z,zone1,1,normal,20.02,62.07,653.1,0.0,33.84,0.888,0.000000,ok,1,1.142
2026-05-09T04:51:00Z,zone1,1,normal,19.93,62.08,650.4,0.0,33.28,0.883,0.000000,ok,1,1.556
2026-05-09T04:52:00Z,zone1,1,normal,19.58,62.07,673.1,0.0,33.21,0.864,0.000000,ok,1,1.091
2026-05-09T04:53:00Z,zone1,1,normal,20.02,62.11,664.1,0.0,33.01,0.887,0.000000,ok,1,2.201
2026-05-09T04:54:00Z,zone1,1,normal,19.69,61.79,656.2,0.0,33.51,0.877,0.000000,ok,1,1.283
2026-05-09T04:55:00Z,zone1,1,normal,20.01,61.63,673.2,0.0,33.41,0.898,0.000000,ok,1,1.605
2026-05-09T04:56:00Z,zone1,1,normal,19.53,61.14,639.5,0.0,33.50,0.883,0.000000,ok,1,1.531
2026-05-09T04:57:00Z,zone1,1,normal,19.86,61.69,646.9,0.0,33.82,0.888,0.000000,ok,1,1.055
2026-05-09T04:58:00Z,zone1,1,normal,19.96,62.15,659.9,0.0,32.83,0.883,0.000000,ok,1,0.834
2026-05-09T04:59:00Z,zone1,1,normal,19.68,62.37,657.8,0.0,33.29,0.863,0.000000,ok,1,0.636
2026-05-09T05:00:00Z,zone1,1,normal,19.68,61.87,664.3,0.0,33.03,0.874,0.000000,ok,1,1.3
2026-05-09T05:01:00Z,zone1,1,normal,19.67,62.37,652.0,0.0,33.56,0.862,0.000000,ok,1,0.748
2026-05-09T05:02:00Z,zone1,1,normal,19.97,61.32,662.6,0.0,33.45,0.903,0.000000,ok,1,1.334
2026-05-09T05:03:00Z,zone1,1,normal,19.97,62.41,656.9,0.0,33.83,0.878,0.000000,ok,1,1.767
2026-05-09T05:04:00Z,zone1,1,normal,19.82,62.37,676.2,0.0,33.28,0.870,0.000000,ok,1,0.782
2026-05-09T05:05:00Z,zone1,1,normal,19.75,63.10,664.1,0.0,33.42,0.850,0.000000,ok,1,1.145
2026-05-09T05:06:00Z,zone1,1,normal,19.60,62.92,647.1,0.0,33.24,0.846,0.000000,ok,1,1.859
2026-05-09T05:07:00Z,zone1,1,normal,19.57,63.59,649.9,0.0,33.27,0.829,0.000000,ok,1,1.568
2026-05-09T05:08:00Z,zone1,1,normal,19.70,60.28,666.3,0.0,32.91,0.912,0.000000,ok,1,2.053
2026-05-09T05:09:00Z,zone1,1,normal,20.02,61.83,651.9,0.0,33.45,0.894,0.000000,ok,1,0.922
2026-05-09T05:10:00Z,zone1,1,normal,19.71,62.73,658.2,0.0,33.90,0.856,0.000000,ok,1,1.124
2026-05-09T05:11:00Z,zone1,1,normal,20.11,61.89,666.5,0.0,33.05,0.897,0.000000,ok,1,1.557
2026-05-09T05:12:00Z,zone1,1,normal,19.75,62.27,658.2,0.0,32.87,0.869,0.000000,ok,1,0.825
2026-05-09T05:13:00Z,zone1,1,normal,19.75,62.47,671.6,0.0,33.27,0.864,0.000000,ok,1,1.008
2026-05-09T05:14:00Z,zone1,1,normal,19.85,62.96,666.1,0.0,33.58,0.858,0.000000,ok,1,0.927
2026-05-09T05:15:00Z,zone1,1,normal,19.67,61.39,689.1,0.0,33.05,0.885,0.000000,ok,1,1.287
2026-05-09T05:16:00Z,zone1,1,normal,20.08,61.47,653.2,0.0,32.79,0.906,0.000000,ok,1,0.551
2026-05-09T05:17:00Z,zone1,1,normal,19.90,61.46,662.3,0.0,33.08,0.896,0.000000,ok,1,1.017
2026-05-09T05:18:00Z,zone1,1,normal,19.80,61.29,664.4,0.0,33.33,0.894,0.000000,ok,1,1.43
2026-05-09T05:19:00Z,zone1,1,normal,19.97,60.64,663.5,0.0,33.55,0.919,0.000000,ok,1,1.644
2026-05-09T05:20:00Z,zone1,1,normal,19.98,60.49,654.8,0.0,33.53,0.923,0.000000,ok,1,0.901
2026-05-09T05:21:00Z,zone1,1,normal,19.84,61.59,656.8,0.0,33.41,0.889,0.000000,ok,1,1.267
2026-05-09T05:22:00Z,zone1,1,normal,19.94,62.05,646.4,0.0,32.97,0.884,0.000000,ok,1,1.141
2026-05-09T05:23:00Z,zone1,1,normal,19.85,61.68,619.6,0.0,33.54,0.888,0.000000,ok,1,1.26
2026-05-09T05:24:00Z,zone1,1,normal,19.90,61.53,686.4,0.0,33.16,0.894,0.000000,ok,1,1.524
2026-05-09T05:25:00Z,zone1,1,normal,20.32,61.98,664.2,0.0,33.17,0.907,0.000000,ok,1,1.641
2026-05-09T05:26:00Z,zone1,1,normal,19.89,61.29,645.0,0.0,33.18,0.899,0.000000,ok,1,0.738
2026-05-09T05:27:00Z,zone1,1,normal,19.69,62.29,661.8,0.0,32.82,0.865,0.000000,ok,1,1.824
2026-05-09T05:28:00Z,zone1,1,normal,19.87,62.49,632.8,0.0,33.59,0.870,0.000000,ok,1,1.385
2026-05-09T05:29:00Z,zone1,1,normal,19.82,61.85,661.3,0.0,32.94,0.882,0.000000,ok,1,1.298
2026-05-09T05:30:00Z,zone1,1,normal,20.08,61.34,657.6,0.0,33.30,0.909,0.000000,ok,1,0.563
2026-05-09T05:31:00Z,zone1,1,normal,20.36,61.56,686.4,0.0,33.20,0.919,0.000000,ok,1,1.189
2026-05-09T05:32:00Z,zone1,1,normal,19.98,61.18,640.1,0.0,33.52,0.907,0.000000,ok,1,1.484
2026-05-09T05:33:00Z,zone1,1,normal,20.07,61.82,640.1,0.0,33.49,0.897,0.000000,ok,1,0.962
2026-05-09T05:34:00Z,zone1,1,normal,20.18,61.15,659.7,0.0,33.72,0.919,0.000000,ok,1,2.413
2026-05-09T05:35:00Z,zone1,1,normal,20.34,62.11,653.4,0.0,33.62,0.905,0.000000,ok,1,2.537
2026-05-09T05:36:00Z,zone1,1,normal,19.91,61.70,656.5,0.0,33.51,0.891,0.000000,ok,1,1.757
2026-05-09T05:37:00Z,zone1,1,normal,19.97,61.73,667.1,0.0,32.96,0.893,0.000000,ok,1,1.829
2026-05-09T05:38:00Z,zone1,1,normal,20.05,59.70,653.9,0.0,33.54,0.945,0.000000,ok,1,1.918
2026-05-09T05:39:00Z,zone1,1,normal,20.35,61.43,666.9,0.0,33.37,0.922,0.000000,ok,1,0.62
2026-05-09T05:40:00Z,zone1,1,normal,20.07,59.89,670.7,0.0,33.92,0.942,0.000000,ok,1,0.98
2026-05-09T05:41:00Z,zone1,1,normal,20.19,61.08,672.0,0.0,33.23,0.920,0.000000,ok,1,1.293
2026-05-09T05:42:00Z,zone1,1,normal,20.32,59.97,670.9,0.0,33.08,0.954,0.000000,ok,1,1.256
2026-05-09T05:43:00Z,zone1,1,normal,20.23,62.68,676.7,0.0,33.45,0.885,0.000000,ok,1,1.165
2026-05-09T05:44:00Z,zone1,1,normal,20.24,61.04,653.3,0.0,33.83,0.924,0.000000,ok,1,1.07
2026-05-09T05:45:00Z,zone1,1,normal,19.94,60.17,675.6,0.0,33.39,0.928,0.000000,ok,1,1.119
2026-05-09T05:46:00Z,zone1,1,normal,19.81,60.31,651.6,0.0,33.37,0.917,0.000000,ok,1,1.219
2026-05-09T05:47:00Z,zone1,1,normal,20.11,60.99,642.6,0.0,33.24,0.918,0.000000,ok,1,0.977
2026-05-09T05:48:00Z,zone1,1,normal,19.86,59.95,630.1,0.0,33.44,0.928,0.000000,ok,1,1.268
2026-05-09T05:49:00Z,zone1,1,normal,20.20,60.99,664.3,0.0,33.46,0.923,0.000000,ok,1,1.029
2026-05-09T05:50:00Z,zone1,1,normal,20.19,60.53,674.0,0.0,33.77,0.934,0.000000,ok,1,1.725
2026-05-09T05:51:00Z,zone1,1,normal,19.79,62.64,643.0,0.0,33.78,0.862,0.000000,ok,1,1.0
2026-05-09T05:52:00Z,zone1,1,normal,19.95,60.68,649.7,0.0,33.58,0.916,0.000000,ok,1,1.17
2026-05-09T05:53:00Z,zone1,1,normal,20.23,61.68,676.5,0.0,33.24,0.909,0.000000,ok,1,2.008
2026-05-09T05:54:00Z,zone1,1,normal,20.52,60.42,653.2,0.0,33.00,0.955,0.000000,ok,1,1.062
2026-05-09T05:55:00Z,zone1,1,normal,19.91,60.38,649.6,0.0,33.64,0.921,0.000000,ok,1,1.42
2026-05-09T05:56:00Z,zone1,1,normal,20.03,60.78,649.2,0.0,33.41,0.919,0.000000,ok,1,1.435
2026-05-09T05:57:00Z,zone1,1,normal,20.04,60.51,650.9,0.0,33.61,0.925,0.000000,ok,1,1.174
2026-05-09T05:58:00Z,zone1,1,normal,20.44,60.14,697.1,0.0,33.20,0.957,0.000000,ok,1,1.384
2026-05-09T05:59:00Z,zone1,1,normal,20.41,61.46,671.2,0.0,33.35,0.924,0.000000,ok,1,0.716
2026-05-09T06:00:00Z,zone1,1,normal,20.23,60.41,664.4,0.0,33.22,0.939,0.000000,ok,1,1.853
2026-05-09T06:01:00Z,zone1,1,normal,20.08,60.77,650.1,0.0,33.40,0.922,0.000000,ok,1,0.681
2026-05-09T06:02:00Z,zone1,1,normal,20.11,60.71,652.3,0.0,33.10,0.925,0.000000,ok,1,1.166
2026-05-09T06:03:00Z,zone1,1,normal,19.81,60.52,669.5,0.0,33.73,0.912,0.000000,ok,1,1.232
2026-05-09T06:04:00Z,zone1,1,normal,20.02,61.59,658.9,0.0,32.85,0.899,0.000000,ok,1,1.577
2026-05-09T06:05:00Z,zone1,1,normal,20.06,61.12,637.8,0.0,33.56,0.912,0.000000,ok,1,1.201
2026-05-09T06:06:00Z,zone1,1,normal,20.22,59.94,661.1,0.0,33.17,0.949,0.000000,ok,1,0.991
2026-05-09T06:07:00Z,zone1,1,normal,19.98,61.85,661.6,0.0,33.62,0.891,0.000000,ok,1,1.222
2026-05-09T06:08:00Z,zone1,1,normal,20.35,61.82,668.1,0.0,33.67,0.912,0.000000,ok,1,1.11
2026-05-09T06:09:00Z,zone1,1,normal,20.07,61.72,651.1,0.0,33.88,0.899,0.000000,ok,1,1.151
2026-05-09T06:10:00Z,zone1,1,normal,20.25,61.69,648.7,0.0,33.45,0.910,0.000000,ok,1,1.11
2026-05-09T06:11:00Z,zone1,1,normal,20.21,60.66,655.4,0.0,33.22,0.932,0.000000,ok,1,1.25
2026-05-09T06:12:00Z,zone1,1,normal,20.10,60.81,659.2,0.0,33.28,0.922,0.000000,ok,1,1.519
2026-05-09T06:13:00Z,zone1,1,normal,20.21,60.88,661.0,0.0,33.19,0.927,0.000000,ok,1,1.39
2026-05-09T06:14:00Z,zone1,1,normal,20.23,61.46,657.9,0.0,33.63,0.914,0.000000,ok,1,0.945
2026-05-09T06:15:00Z,zone1,1,normal,20.69,59.18,659.9,0.0,33.30,0.996,0.000000,ok,1,0.926
2026-05-09T06:16:00Z,zone1,1,normal,20.27,60.34,637.0,0.0,33.48,0.943,0.000000,ok,1,0.85
2026-05-09T06:17:00Z,zone1,1,normal,20.20,61.52,647.2,0.0,33.52,0.911,0.000000,ok,1,1.194
2026-05-09T06:18:00Z,zone1,1,normal,20.43,60.78,679.2,0.0,33.56,0.942,0.000000,ok,1,1.599
2026-05-09T06:19:00Z,zone1,1,normal,20.06,60.54,647.2,0.0,33.77,0.926,0.000000,ok,1,1.98
2026-05-09T06:20:00Z,zone1,1,normal,20.06,59.82,671.9,0.0,33.25,0.943,0.000000,ok,1,1.046
2026-05-09T06:21:00Z,zone1,1,normal,20.22,61.14,626.8,0.0,33.48,0.921,0.000000,ok,1,1.446
2026-05-09T06:22:00Z,zone1,1,normal,20.04,61.82,651.5,0.0,33.32,0.895,0.000000,ok,1,0.963
2026-05-09T06:23:00Z,zone1,1,normal,20.39,61.01,684.5,0.0,33.42,0.934,0.000000,ok,1,1.775
2026-05-09T06:24:00Z,zone1,1,normal,20.35,61.14,661.5,0.0,33.48,0.928,0.000000,ok,1,0.36
2026-05-09T06:25:00Z,zone1,1,normal,20.33,59.70,650.8,0.0,33.58,0.962,0.000000,ok,1,1.303
2026-05-09T06:26:00Z,zone1,1,normal,19.99,60.91,655.4,0.0,33.40,0.913,0.000000,ok,1,1.965
2026-05-09T06:27:00Z,zone1,1,normal,20.17,60.75,636.2,0.0,33.52,0.927,0.000000,ok,1,1.144
2026-05-09T06:28:00Z,zone1,1,normal,20.29,61.19,687.1,0.0,32.98,0.924,0.000000,ok,1,1.637
2026-05-09T06:29:00Z,zone1,1,normal,20.00,61.34,652.6,0.0,33.09,0.904,0.000000,ok,1,1.158
2026-05-09T06:30:00Z,zone1,1,normal,20.71,59.74,624.2,0.0,33.49,0.984,0.000000,ok,1,1.405
2026-05-09T06:31:00Z,zone1,1,normal,20.42,60.84,668.2,0.0,33.80,0.940,0.000000,ok,1,1.498
2026-05-09T06:32:00Z,zone1,1,normal,20.48,61.11,653.4,0.0,33.05,0.937,0.000000,ok,1,1.47
2026-05-09T06:33:00Z,zone1,1,normal,20.41,60.11,655.0,0.0,32.95,0.957,0.000000,ok,1,1.634
2026-05-09T06:34:00Z,zone1,1,normal,20.35,59.94,627.4,0.0,33.44,0.957,0.000000,ok,1,1.566
2026-05-09T06:35:00Z,zone1,1,normal,20.31,60.77,641.0,0.0,33.23,0.935,0.000000,ok,1,2.532
2026-05-09T06:36:00Z,zone1,1,normal,20.42,59.10,634.9,0.0,33.45,0.981,0.000000,ok,1,1.66
2026-05-09T06:37:00Z,zone1,1,normal,20.13,61.28,663.2,0.0,33.41,0.913,0.000000,ok,1,0.42
2026-05-09T06:38:00Z,zone1,1,normal,20.05,61.33,641.6,0.0,33.59,0.907,0.000000,ok,1,1.045
2026-05-09T06:39:00Z,zone1,1,normal,20.16,59.50,650.3,0.0,33.69,0.956,0.000000,ok,1,2.335
2026-05-09T06:40:00Z,zone1,1,normal,20.37,60.56,646.1,0.0,33.07,0.943,0.000000,ok,1,0.953
2026-05-09T06:41:00Z,zone1,1,normal,20.29,60.20,654.2,0.0,33.35,0.947,0.000000,ok,1,1.691
2026-05-09T06:42:00Z,zone1,1,normal,20.31,60.41,659.4,0.0,33.42,0.944,0.000000,ok,1,1.613
2026-05-09T06:43:00Z,zone1,1,normal,20.05,61.87,654.3,0.0,33.16,0.894,0.000000,ok,1,0.858
2026-05-09T06:44:00Z,zone1,1,normal,20.07,60.28,649.5,0.0,33.48,0.933,0.000000,ok,1,0.979
2026-05-09T06:45:00Z,zone1,1,normal,20.51,61.46,647.0,0.0,33.56,0.930,0.000000,ok,1,1.058
2026-05-09T06:46:00Z,zone1,1,normal,20.43,59.89,643.7,0.0,33.34,0.963,0.000000,ok,1,1.46
2026-05-09T06:47:00Z,zone1,1,normal,20.40,60.76,668.1,0.0,33.42,0.940,0.000000,ok,1,1.434
2026-05-09T06:48:00Z,zone1,1,normal,20.36,59.68,641.4,0.0,33.13,0.964,0.000000,ok,1,1.22
2026-05-09T06:49:00Z,zone1,1,normal,20.09,60.56,646.8,0.0,33.18,0.927,0.000000,ok,1,1.011
2026-05-09T06:50:00Z,zone1,1,normal,20.29,60.55,689.1,0.0,33.52,0.939,0.000000,ok,1,1.423
2026-05-09T06:51:00Z,zone1,1,normal,20.42,59.32,651.6,0.0,33.23,0.976,0.000000,ok,1,0.626
2026-05-09T06:52:00Z,zone1,1,normal,20.32,60.74,662.2,0.0,33.68,0.936,0.000000,ok,1,1.8
2026-05-09T06:53:00Z,zone1,1,normal,20.39,59.00,654.9,0.0,33.44,0.982,0.000000,ok,1,1.117
2026-05-09T06:54:00Z,zone1,1,normal,20.33,60.31,646.8,0.0,33.73,0.947,0.000000,ok,1,1.601
2026-05-09T06:55:00Z,zone1,1,normal,20.09,59.39,664.7,0.0,33.16,0.955,0.000000,ok,1,1.013
2026-05-09T06:56:00Z,zone1,1,normal,20.44,61.36,659.4,0.0,33.30,0.929,0.000000,ok,1,0.784
2026-05-09T06:57:00Z,zone1,1,normal,20.37,60.11,661.8,0.0,33.62,0.954,0.000000,ok,1,1.389
2026-05-09T06:58:00Z,zone1,1,normal,20.44,59.95,638.2,0.0,33.17,0.962,0.000000,ok,1,1.45
2026-05-09T06:59:00Z,zone1,1,normal,20.47,60.21,660.0,0.0,32.94,0.958,0.000000,ok,1,2.264
2026-05-09T07:00:00Z,zone1,1,normal,20.00,59.44,667.6,211.1,33.08,0.949,0.012668,ok,1,1.478
2026-05-09T07:01:00Z,zone1,1,normal,20.63,59.92,655.4,216.5,33.36,0.975,0.012992,ok,1,0.631
2026-05-09T07:02:00Z,zone1,1,normal,20.25,59.57,645.3,187.6,33.44,0.960,0.011255,ok,1,1.153
2026-05-09T07:03:00Z,zone1,1,normal,20.33,61.47,648.9,205.2,33.76,0.920,0.012311,ok,1,1.595
2026-05-09T07:04:00Z,zone1,1,normal,20.59,60.07,665.3,209.1,32.79,0.969,0.012545,ok,1,0.834
2026-05-09T07:05:00Z,zone1,1,normal,20.78,59.59,652.2,208.9,33.38,0.992,0.012532,ok,1,1.702
2026-05-09T07:06:00Z,zone1,1,normal,20.37,59.65,616.1,212.1,33.14,0.966,0.012726,ok,1,1.34
2026-05-09T07:07:00Z,zone1,1,normal,20.37,60.73,633.4,204.8,33.64,0.940,0.012285,ok,1,1.855
2026-05-09T07:08:00Z,zone1,1,normal,20.23,58.93,670.7,205.2,33.04,0.974,0.012311,ok,1,0.866
2026-05-09T07:09:00Z,zone1,1,normal,20.41,60.13,666.4,208.3,33.31,0.957,0.012499,ok,1,1.363
2026-05-09T07:10:00Z,zone1,1,normal,20.20,59.25,671.2,204.1,33.42,0.965,0.012247,ok,1,0.849
2026-05-09T07:11:00Z,zone1,1,normal,20.41,59.81,637.8,214.5,33.27,0.964,0.012869,ok,1,1.02
2026-05-09T07:12:00Z,zone1,1,normal,20.37,59.56,640.6,206.8,33.96,0.968,0.012409,ok,1,1.055
2026-05-09T07:13:00Z,zone1,1,normal,20.23,58.81,656.9,217.5,33.21,0.977,0.013050,ok,1,0.721
2026-05-09T07:14:00Z,zone1,1,normal,20.53,59.67,637.3,215.4,33.34,0.975,0.012927,ok,1,1.353
2026-05-09T07:15:00Z,zone1,1,normal,20.66,59.85,658.5,204.1,33.30,0.978,0.012247,ok,1,1.574
2026-05-09T07:16:00Z,zone1,1,normal,20.28,58.38,654.9,193.8,32.75,0.990,0.011631,ok,1,1.138
2026-05-09T07:17:00Z,zone1,1,normal,20.52,59.53,643.2,206.6,33.49,0.977,0.012396,ok,1,1.807
2026-05-09T07:18:00Z,zone1,1,normal,20.45,59.30,672.3,210.5,33.49,0.978,0.012629,ok,1,1.085
2026-05-09T07:19:00Z,zone1,1,normal,20.66,59.71,682.7,219.9,33.64,0.981,0.013193,ok,1,0.753
2026-05-09T07:20:00Z,zone1,1,normal,20.61,60.11,649.9,221.4,33.38,0.968,0.013283,ok,1,0.915
2026-05-09T07:21:00Z,zone1,1,normal,20.56,59.34,639.4,208.1,32.93,0.984,0.012486,ok,1,1.215
2026-05-09T07:22:00Z,zone1,1,normal,20.49,59.88,633.5,228.0,33.27,0.967,0.013679,ok,1,2.054
2026-05-09T07:23:00Z,zone1,1,normal,20.68,59.04,655.1,207.8,33.43,0.999,0.012467,ok,1,0.927
