timestamp,sensor_id,zone,parameter,value,unit,quality_flag,source_type,scenario_id
2026-05-07T15:10:00Z,scd41-01,zone1,co2,594.7,ppm,ok,emulated,1
2026-05-07T15:10:00Z,sq521-01,zone1,ppfd,256.8,umol/m2/s,ok,emulated,1
2026-05-07T15:10:00Z,teros12-01,zone1,substrate_moisture,32.26,%,ok,emulated,1
2026-05-07T15:11:00Z,sht41-01,zone1,air_temperature,20.71,C,ok,emulated,1
2026-05-07T15:11:00Z,sht41-01,zone1,air_humidity,58.73,%,ok,emulated,1
2026-05-07T15:11:00Z,scd41-01,zone1,co2,564.7,ppm,ok,emulated,1
2026-05-07T15:11:00Z,sq521-01,zone1,ppfd,262.7,umol/m2/s,ok,emulated,1
2026-05-07T15:11:00Z,teros12-01,zone1,substrate_moisture,32.23,%,ok,emulated,1
2026-05-07T15:12:00Z,sht41-01,zone1,air_temperature,20.99,C,ok,emulated,1
2026-05-07T15:12:00Z,sht41-01,zone1,air_humidity,59.53,%,ok,emulated,1
2026-05-07T15:12:00Z,scd41-01,zone1,co2,601.2,ppm,ok,emulated,1
2026-05-07T15:12:00Z,sq521-01,zone1,ppfd,256.5,umol/m2/s,ok,emulated,1
2026-05-07T15:12:00Z,teros12-01,zone1,substrate_moisture,31.78,%,ok,emulated,1
2026-05-07T15:13:00Z,sht41-01,zone1,air_temperature,20.66,C,ok,emulated,1
2026-05-07T15:13:00Z,sht41-01,zone1,air_humidity,59.23,%,ok,emulated,1
2026-05-07T15:13:00Z,scd41-01,zone1,co2,556.8,ppm,ok,emulated,1
2026-05-07T15:13:00Z,sq521-01,zone1,ppfd,263.7,umol/m2/s,ok,emulated,1
2026-05-07T15:13:00Z,teros12-01,zone1,substrate_moisture,32.15,%,ok,emulated,1
2026-05-07T15:14:00Z,sht41-01,zone1,air_temperature,20.99,C,ok,emulated,1
2026-05-07T15:14:00Z,sht41-01,zone1,air_humidity,59.2,%,ok,emulated,1
2026-05-07T15:14:00Z,scd41-01,zone1,co2,574.9,ppm,ok,emulated,1
2026-05-07T15:14:00Z,sq521-01,zone1,ppfd,257.7,umol/m2/s,ok,emulated,1
2026-05-07T15:14:00Z,teros12-01,zone1,substrate_moisture,31.96,%,ok,emulated,1
2026-05-07T15:15:00Z,sht41-01,zone1,air_temperature,20.45,C,ok,emulated,1
2026-05-07T15:15:00Z,sht41-01,zone1,air_humidity,58.29,%,ok,emulated,1
2026-05-07T15:15:00Z,scd41-01,zone1,co2,566.2,ppm,ok,emulated,1
2026-05-07T15:15:00Z,sq521-01,zone1,ppfd,252.6,umol/m2/s,ok,emulated,1
2026-05-07T15:15:00Z,teros12-01,zone1,substrate_moisture,32.14,%,ok,emulated,1
2026-05-07T15:16:00Z,sht41-01,zone1,air_temperature,20.56,C,ok,emulated,1
2026-05-07T15:16:00Z,sht41-01,zone1,air_humidity,60.01,%,ok,emulated,1
2026-05-07T15:16:00Z,scd41-01,zone1,co2,574.6,ppm,ok,emulated,1
2026-05-07T15:16:00Z,sq521-01,zone1,ppfd,265.9,umol/m2/s,ok,emulated,1
2026-05-07T15:16:00Z,teros12-01,zone1,substrate_moisture,32.29,%,ok,emulated,1
2026-05-07T15:17:00Z,sht41-01,zone1,air_temperature,20.93,C,ok,emulated,1
2026-05-07T15:17:00Z,sht41-01,zone1,air_humidity,59.37,%,ok,emulated,1
2026-05-07T15:17:00Z,scd41-01,zone1,co2,598.3,ppm,ok,emulated,1
2026-05-07T15:17:00Z,sq521-01,zone1,ppfd,259.4,umol/m2/s,ok,emulated,1
2026-05-07T15:17:00Z,teros12-01,zone1,substrate_moisture,32.06,%,ok,emulated,1
2026-05-07T15:18:00Z,sht41-01,zone1,air_temperature,20.85,C,ok,emulated,1
2026-05-07T15:18:00Z,sht41-01,zone1,air_humidity,60.05,%,ok,emulated,1
2026-05-07T15:18:00Z,scd41-01,zone1,co2,570.8,ppm,ok,emulated,1
2026-05-07T15:18:00Z,sq521-01,zone1,ppfd,249.9,umol/m2/s,ok,emulated,1
2026-05-07T15:18:00Z,teros12-01,zone1,substrate_moisture,31.68,%,ok,emulated,1
2026-05-07T15:19:00Z,sht41-01,zone1,air_temperature,20.77,C,ok,emulated,1
2026-05-07T15:19:00Z,sht41-01,zone1,air_humidity,60.3,%,ok,emulated,1
2026-05-07T15:19:00Z,scd41-01,zone1,co2,583.8,ppm,ok,emulated,1
2026-05-07T15:19:00Z,sq521-01,zone1,ppfd,251.5,umol/m2/s,ok,emulated,1
2026-05-07T15:19:00Z,teros12-01,zone1,substrate_moisture,32.04,%,ok,emulated,1
2026-05-07T15:20:00Z,sht41-01,zone1,air_temperature,20.51,C,ok,emulated,1
2026-05-07T15:20:00Z,sht41-01,zone1,air_humidity,60.36,%,ok,emulated,1
2026-05-07T15:20:00Z,scd41-01,zone1,co2,568.8,ppm,ok,emulated,1
2026-05-07T15:20:00Z,sq521-01,zone1,ppfd,252.6,umol/m2/s,ok,emulated,1
2026-05-07T15:20:00Z,teros12-01,zone1,substrate_moisture,32.04,%,ok,emulated,1
2026-05-07T15:21:00Z,sht41-01,zone1,air_temperature,20.97,C,ok,emulated,1
2026-05-07T15:21:00Z,sht41-01,zone1,air_humidity,60.2,%,ok,emulated,1
2026-05-07T15:21:00Z,scd41-01,zone1,co2,575.7,ppm,ok,emulated,1
2026-05-07T15:21:00Z,sq521-01,zone1,ppfd,263.9,umol/m2/s,ok,emulated,1
2026-05-07T15:21:00Z,teros12-01,zone1,substrate_moisture,32.14,%,ok,emulated,1
2026-05-07T15:22:00Z,sht41-01,zone1,air_temperature,20.92,C,ok,emulated,1
2026-05-07T15:22:00Z,sht41-01,zone1,air_humidity,61.25,%,ok,emulated,1
2026-05-07T15:22:00Z,scd41-01,zone1,co2,594.9,ppm,ok,emulated,1
2026-05-07T15:22:00Z,sq521-01,zone1,ppfd,237.7,umol/m2/s,ok,emulated,1
2026-05-07T15:22:00Z,teros12-01,zone1,substrate_moisture,31.83,%,ok,emulated,1
2026-05-07T15:23:00Z,sht41-01,zone1,air_temperature,20.66,C,ok,emulated,1
2026-05-07T15:23:00Z,sht41-01,zone1,air_humidity,58.5,%,ok,emulated,1
2026-05-07T15:23:00Z,scd41-01,zone1,co2,572.6,ppm,ok,emulated,1
2026-05-07T15:23:00Z,sq521-01,zone1,ppfd,260.4,umol/m2/s,ok,emulated,1
2026-05-07T15:23:00Z,teros12-01,zone1,substrate_moisture,32.37,%,ok,emulated,1
2026-05-07T15:24:00Z,sht41-01,zone1,air_temperature,20.53,C,ok,emulated,1
2026-05-07T15:24:00Z,sht41-01,zone1,air_humidity,60.5,%,ok,emulated,1
2026-05-07T15:24:00Z,scd41-01,zone1,co2,593.7,ppm,ok,emulated,1
2026-05-07T15:24:00Z,sq521-01,zone1,ppfd,255.9,umol/m2/s,ok,emulated,1
2026-05-07T15:24:00Z,teros12-01,zone1,substrate_moisture,32.16,%,ok,emulated,1
2026-05-07T15:25:00Z,sht41-01,zone1,air_temperature,20.81,C,ok,emulated,1
2026-05-07T15:25:00Z,sht41-01,zone1,air_humidity,59.47,%,ok,emulated,1
2026-05-07T15:25:00Z,scd41-01,zone1,co2,568.8,ppm,ok,emulated,1
2026-05-07T15:25:00Z,sq521-01,zone1,ppfd,259.6,umol/m2/s,ok,emulated,1
2026-05-07T15:25:00Z,teros12-01,zone1,substrate_moisture,31.99,%,ok,emulated,1
2026-05-07T15:26:00Z,sht41-01,zone1,air_temperature,20.86,C,ok,emulated,1
2026-05-07T15:26:00Z,sht41-01,zone1,air_humidity,59.09,%,ok,emulated,1
2026-05-07T15:26:00Z,scd41-01,zone1,co2,555.1,ppm,ok,emulated,1
2026-05-07T15:26:00Z,sq521-01,zone1,ppfd,259.0,umol/m2/s,ok,emulated,1
2026-05-07T15:26:00Z,teros12-01,zone1,substrate_moisture,31.77,%,ok,emulated,1
2026-05-07T15:27:00Z,sht41-01,zone1,air_temperature,20.9,C,ok,emulated,1
2026-05-07T15:27:00Z,sht41-01,zone1,air_humidity,59.97,%,ok,emulated,1
2026-05-07T15:27:00Z,scd41-01,zone1,co2,570.7,ppm,ok,emulated,1
2026-05-07T15:27:00Z,sq521-01,zone1,ppfd,257.1,umol/m2/s,ok,emulated,1
2026-05-07T15:27:00Z,teros12-01,zone1,substrate_moisture,32.09,%,ok,emulated,1
2026-05-07T15:28:00Z,sht41-01,zone1,air_temperature,20.4,C,ok,emulated,1
2026-05-07T15:28:00Z,sht41-01,zone1,air_humidity,60.25,%,ok,emulated,1
2026-05-07T15:28:00Z,scd41-01,zone1,co2,569.1,ppm,ok,emulated,1
2026-05-07T15:28:00Z,sq521-01,zone1,ppfd,245.3,umol/m2/s,ok,emulated,1
2026-05-07T15:28:00Z,teros12-01,zone1,substrate_moisture,31.89,%,ok,emulated,1
2026-05-07T15:29:00Z,sht41-01,zone1,air_temperature,20.66,C,ok,emulated,1
2026-05-07T15:29:00Z,sht41-01,zone1,air_humidity,60.33,%,ok,emulated,1
2026-05-07T15:29:00Z,scd41-01,zone1,co2,601.4,ppm,ok,emulated,1
2026-05-07T15:29:00Z,sq521-01,zone1,ppfd,245.2,umol/m2/s,ok,emulated,1
2026-05-07T15:29:00Z,teros12-01,zone1,substrate_moisture,32.25,%,ok,emulated,1
2026-05-07T15:30:00Z,sht41-01,zone1,air_temperature,20.63,C,ok,emulated,1
2026-05-07T15:30:00Z,sht41-01,zone1,air_humidity,58.91,%,ok,emulated,1
2026-05-07T15:30:00Z,scd41-01,zone1,co2,593.3,ppm,ok,emulated,1
2026-05-07T15:30:00Z,sq521-01,zone1,ppfd,256.8,umol/m2/s,ok,emulated,1
2026-05-07T15:30:00Z,teros12-01,zone1,substrate_moisture,32.56,%,ok,emulated,1
2026-05-07T15:31:00Z,sht41-01,zone1,air_temperature,20.7,C,ok,emulated,1
2026-05-07T15:31:00Z,sht41-01,zone1,air_humidity,59.44,%,ok,emulated,1
2026-05-07T15:31:00Z,scd41-01,zone1,co2,593.1,ppm,ok,emulated,1
2026-05-07T15:31:00Z,sq521-01,zone1,ppfd,263.0,umol/m2/s,ok,emulated,1
2026-05-07T15:31:00Z,teros12-01,zone1,substrate_moisture,31.64,%,ok,emulated,1
2026-05-07T15:32:00Z,sht41-01,zone1,air_temperature,20.4,C,ok,emulated,1
2026-05-07T15:32:00Z,sht41-01,zone1,air_humidity,59.22,%,ok,emulated,1
2026-05-07T15:32:00Z,scd41-01,zone1,co2,566.3,ppm,ok,emulated,1
2026-05-07T15:32:00Z,sq521-01,zone1,ppfd,261.7,umol/m2/s,ok,emulated,1
2026-05-07T15:32:00Z,teros12-01,zone1,substrate_moisture,32.14,%,ok,emulated,1
2026-05-07T15:33:00Z,sht41-01,zone1,air_temperature,20.53,C,ok,emulated,1
2026-05-07T15:33:00Z,sht41-01,zone1,air_humidity,58.93,%,ok,emulated,1
2026-05-07T15:33:00Z,scd41-01,zone1,co2,596.6,ppm,ok,emulated,1
2026-05-07T15:33:00Z,sq521-01,zone1,ppfd,247.6,umol/m2/s,ok,emulated,1
2026-05-07T15:33:00Z,teros12-01,zone1,substrate_moisture,31.71,%,ok,emulated,1
2026-05-07T15:34:00Z,sht41-01,zone1,air_temperature,20.64,C,ok,emulated,1
2026-05-07T15:34:00Z,sht41-01,zone1,air_humidity,59.9,%,ok,emulated,1
2026-05-07T15:34:00Z,scd41-01,zone1,co2,565.8,ppm,ok,emulated,1
2026-05-07T15:34:00Z,sq521-01,zone1,ppfd,241.9,umol/m2/s,ok,emulated,1
2026-05-07T15:34:00Z,teros12-01,zone1,substrate_moisture,32.05,%,ok,emulated,1
2026-05-07T15:35:00Z,sht41-01,zone1,air_temperature,20.59,C,ok,emulated,1
2026-05-07T15:35:00Z,sht41-01,zone1,air_humidity,59.31,%,ok,emulated,1
2026-05-07T15:35:00Z,scd41-01,zone1,co2,558.7,ppm,ok,emulated,1
2026-05-07T15:35:00Z,sq521-01,zone1,ppfd,252.1,umol/m2/s,ok,emulated,1
2026-05-07T15:35:00Z,teros12-01,zone1,substrate_moisture,31.86,%,ok,emulated,1
2026-05-07T15:36:00Z,sht41-01,zone1,air_temperature,20.86,C,ok,emulated,1
2026-05-07T15:36:00Z,sht41-01,zone1,air_humidity,60.26,%,ok,emulated,1
2026-05-07T15:36:00Z,scd41-01,zone1,co2,594.6,ppm,ok,emulated,1
2026-05-07T15:36:00Z,sq521-01,zone1,ppfd,255.8,umol/m2/s,ok,emulated,1
2026-05-07T15:36:00Z,teros12-01,zone1,substrate_moisture,31.93,%,ok,emulated,1
2026-05-07T15:37:00Z,sht41-01,zone1,air_temperature,21.08,C,ok,emulated,1
2026-05-07T15:37:00Z,sht41-01,zone1,air_humidity,60.39,%,ok,emulated,1
2026-05-07T15:37:00Z,scd41-01,zone1,co2,557.2,ppm,ok,emulated,1
2026-05-07T15:37:00Z,sq521-01,zone1,ppfd,254.8,umol/m2/s,ok,emulated,1
2026-05-07T15:37:00Z,teros12-01,zone1,substrate_moisture,31.93,%,ok,emulated,1
2026-05-07T15:38:00Z,sht41-01,zone1,air_temperature,21.04,C,ok,emulated,1
2026-05-07T15:38:00Z,sht41-01,zone1,air_humidity,60.01,%,ok,emulated,1
2026-05-07T15:38:00Z,scd41-01,zone1,co2,560.2,ppm,ok,emulated,1
2026-05-07T15:38:00Z,sq521-01,zone1,ppfd,257.4,umol/m2/s,ok,emulated,1
2026-05-07T15:38:00Z,teros12-01,zone1,substrate_moisture,31.96,%,ok,emulated,1
2026-05-07T15:39:00Z,sht41-01,zone1,air_temperature,20.92,C,ok,emulated,1
2026-05-07T15:39:00Z,sht41-01,zone1,air_humidity,59.8,%,ok,emulated,1
2026-05-07T15:39:00Z,scd41-01,zone1,co2,581.0,ppm,ok,emulated,1
2026-05-07T15:39:00Z,sq521-01,zone1,ppfd,258.1,umol/m2/s,ok,emulated,1
2026-05-07T15:39:00Z,teros12-01,zone1,substrate_moisture,32.13,%,ok,emulated,1
2026-05-07T15:40:00Z,sht41-01,zone1,air_temperature,20.85,C,ok,emulated,1
2026-05-07T15:40:00Z,sht41-01,zone1,air_humidity,59.65,%,ok,emulated,1
2026-05-07T15:40:00Z,scd41-01,zone1,co2,576.0,ppm,ok,emulated,1
2026-05-07T15:40:00Z,sq521-01,zone1,ppfd,274.3,umol/m2/s,ok,emulated,1
2026-05-07T15:40:00Z,teros12-01,zone1,substrate_moisture,31.76,%,ok,emulated,1
2026-05-07T15:41:00Z,sht41-01,zone1,air_temperature,20.53,C,ok,emulated,1
2026-05-07T15:41:00Z,sht41-01,zone1,air_humidity,60.36,%,ok,emulated,1
2026-05-07T15:41:00Z,scd41-01,zone1,co2,587.7,ppm,ok,emulated,1
2026-05-07T15:41:00Z,sq521-01,zone1,ppfd,275.3,umol/m2/s,ok,emulated,1
2026-05-07T15:41:00Z,teros12-01,zone1,substrate_moisture,32.21,%,ok,emulated,1
2026-05-07T15:42:00Z,sht41-01,zone1,air_temperature,20.8,C,ok,emulated,1
2026-05-07T15:42:00Z,sht41-01,zone1,air_humidity,61.48,%,ok,emulated,1
2026-05-07T15:42:00Z,scd41-01,zone1,co2,605.9,ppm,ok,emulated,1
2026-05-07T15:42:00Z,sq521-01,zone1,ppfd,267.2,umol/m2/s,ok,emulated,1
2026-05-07T15:42:00Z,teros12-01,zone1,substrate_moisture,31.93,%,ok,emulated,1
2026-05-07T15:43:00Z,sht41-01,zone1,air_temperature,20.59,C,ok,emulated,1
2026-05-07T15:43:00Z,sht41-01,zone1,air_humidity,59.15,%,ok,emulated,1
2026-05-07T15:43:00Z,scd41-01,zone1,co2,579.6,ppm,ok,emulated,1
2026-05-07T15:43:00Z,sq521-01,zone1,ppfd,253.9,umol/m2/s,ok,emulated,1
2026-05-07T15:43:00Z,teros12-01,zone1,substrate_moisture,31.66,%,ok,emulated,1
2026-05-07T15:44:00Z,sht41-01,zone1,air_temperature,20.54,C,ok,emulated,1
2026-05-07T15:44:00Z,sht41-01,zone1,air_humidity,59.31,%,ok,emulated,1
2026-05-07T15:44:00Z,scd41-01,zone1,co2,575.0,ppm,ok,emulated,1
2026-05-07T15:44:00Z,sq521-01,zone1,ppfd,245.8,umol/m2/s,ok,emulated,1
2026-05-07T15:44:00Z,teros12-01,zone1,substrate_moisture,32.09,%,ok,emulated,1
2026-05-07T15:45:00Z,sht41-01,zone1,air_temperature,20.5,C,ok,emulated,1
2026-05-07T15:45:00Z,sht41-01,zone1,air_humidity,61.0,%,ok,emulated,1
2026-05-07T15:45:00Z,scd41-01,zone1,co2,552.0,ppm,ok,emulated,1
2026-05-07T15:45:00Z,sq521-01,zone1,ppfd,260.6,umol/m2/s,ok,emulated,1
2026-05-07T15:45:00Z,teros12-01,zone1,substrate_moisture,31.54,%,ok,emulated,1
2026-05-07T15:46:00Z,sht41-01,zone1,air_temperature,20.64,C,ok,emulated,1
2026-05-07T15:46:00Z,sht41-01,zone1,air_humidity,59.41,%,ok,emulated,1
2026-05-07T15:46:00Z,scd41-01,zone1,co2,583.8,ppm,ok,emulated,1
2026-05-07T15:46:00Z,sq521-01,zone1,ppfd,254.0,umol/m2/s,ok,emulated,1
2026-05-07T15:46:00Z,teros12-01,zone1,substrate_moisture,31.4,%,ok,emulated,1
2026-05-07T15:47:00Z,sht41-01,zone1,air_temperature,20.52,C,ok,emulated,1
2026-05-07T15:47:00Z,sht41-01,zone1,air_humidity,60.39,%,ok,emulated,1
2026-05-07T15:47:00Z,scd41-01,zone1,co2,550.7,ppm,ok,emulated,1
2026-05-07T15:47:00Z,sq521-01,zone1,ppfd,243.0,umol/m2/s,ok,emulated,1
2026-05-07T15:47:00Z,teros12-01,zone1,substrate_moisture,31.66,%,ok,emulated,1
2026-05-07T15:48:00Z,sht41-01,zone1,air_temperature,20.35,C,ok,emulated,1
2026-05-07T15:48:00Z,sht41-01,zone1,air_humidity,59.14,%,ok,emulated,1
2026-05-07T15:48:00Z,scd41-01,zone1,co2,601.5,ppm,ok,emulated,1
2026-05-07T15:48:00Z,sq521-01,zone1,ppfd,239.3,umol/m2/s,ok,emulated,1
2026-05-07T15:48:00Z,teros12-01,zone1,substrate_moisture,32.14,%,ok,emulated,1
2026-05-07T15:49:00Z,sht41-01,zone1,air_temperature,20.7,C,ok,emulated,1
2026-05-07T15:49:00Z,sht41-01,zone1,air_humidity,61.15,%,ok,emulated,1
2026-05-07T15:49:00Z,scd41-01,zone1,co2,568.7,ppm,ok,emulated,1
2026-05-07T15:49:00Z,sq521-01,zone1,ppfd,251.4,umol/m2/s,ok,emulated,1
2026-05-07T15:49:00Z,teros12-01,zone1,substrate_moisture,31.83,%,ok,emulated,1
2026-05-07T15:50:00Z,sht41-01,zone1,air_temperature,20.77,C,ok,emulated,1
2026-05-07T15:50:00Z,sht41-01,zone1,air_humidity,59.84,%,ok,emulated,1
2026-05-07T15:50:00Z,scd41-01,zone1,co2,555.5,ppm,ok,emulated,1
2026-05-07T15:50:00Z,sq521-01,zone1,ppfd,250.4,umol/m2/s,ok,emulated,1
2026-05-07T15:50:00Z,teros12-01,zone1,substrate_moisture,31.87,%,ok,emulated,1
2026-05-07T15:51:00Z,sht41-01,zone1,air_temperature,20.36,C,ok,emulated,1
2026-05-07T15:51:00Z,sht41-01,zone1,air_humidity,59.83,%,ok,emulated,1
2026-05-07T15:51:00Z,scd41-01,zone1,co2,574.0,ppm,ok,emulated,1
2026-05-07T15:51:00Z,sq521-01,zone1,ppfd,267.1,umol/m2/s,ok,emulated,1
2026-05-07T15:51:00Z,teros12-01,zone1,substrate_moisture,31.82,%,ok,emulated,1
2026-05-07T15:52:00Z,sht41-01,zone1,air_temperature,20.85,C,ok,emulated,1
2026-05-07T15:52:00Z,sht41-01,zone1,air_humidity,59.99,%,ok,emulated,1
2026-05-07T15:52:00Z,scd41-01,zone1,co2,589.0,ppm,ok,emulated,1
2026-05-07T15:52:00Z,sq521-01,zone1,ppfd,259.1,umol/m2/s,ok,emulated,1
2026-05-07T15:52:00Z,teros12-01,zone1,substrate_moisture,31.81,%,ok,emulated,1
2026-05-07T15:53:00Z,sht41-01,zone1,air_temperature,20.64,C,ok,emulated,1
2026-05-07T15:53:00Z,sht41-01,zone1,air_humidity,60.05,%,ok,emulated,1
2026-05-07T15:53:00Z,scd41-01,zone1,co2,560.9,ppm,ok,emulated,1
2026-05-07T15:53:00Z,sq521-01,zone1,ppfd,260.1,umol/m2/s,ok,emulated,1
2026-05-07T15:53:00Z,teros12-01,zone1,substrate_moisture,31.76,%,ok,emulated,1
2026-05-07T15:54:00Z,sht41-01,zone1,air_temperature,20.48,C,ok,emulated,1
2026-05-07T15:54:00Z,sht41-01,zone1,air_humidity,60.35,%,ok,emulated,1
2026-05-07T15:54:00Z,scd41-01,zone1,co2,541.2,ppm,ok,emulated,1
2026-05-07T15:54:00Z,sq521-01,zone1,ppfd,246.0,umol/m2/s,ok,emulated,1
2026-05-07T15:54:00Z,teros12-01,zone1,substrate_moisture,31.84,%,ok,emulated,1
2026-05-07T15:55:00Z,sht41-01,zone1,air_temperature,20.65,C,ok,emulated,1
2026-05-07T15:55:00Z,sht41-01,zone1,air_humidity,60.89,%,ok,emulated,1
2026-05-07T15:55:00Z,scd41-01,zone1,co2,572.1,ppm,ok,emulated,1
2026-05-07T15:55:00Z,sq521-01,zone1,ppfd,255.6,umol/m2/s,ok,emulated,1
2026-05-07T15:55:00Z,teros12-01,zone1,substrate_moisture,31.92,%,ok,emulated,1
2026-05-07T15:56:00Z,sht41-01,zone1,air_temperature,20.83,C,ok,emulated,1
2026-05-07T15:56:00Z,sht41-01,zone1,air_humidity,59.68,%,ok,emulated,1
2026-05-07T15:56:00Z,scd41-01,zone1,co2,606.7,ppm,ok,emulated,1
2026-05-07T15:56:00Z,sq521-01,zone1,ppfd,253.0,umol/m2/s,ok,emulated,1
2026-05-07T15:56:00Z,teros12-01,zone1,substrate_moisture,32.2,%,ok,emulated,1
2026-05-07T15:57:00Z,sht41-01,zone1,air_temperature,20.7,C,ok,emulated,1
2026-05-07T15:57:00Z,sht41-01,zone1,air_humidity,60.81,%,ok,emulated,1
2026-05-07T15:57:00Z,scd41-01,zone1,co2,566.7,ppm,ok,emulated,1
2026-05-07T15:57:00Z,sq521-01,zone1,ppfd,245.0,umol/m2/s,ok,emulated,1
2026-05-07T15:57:00Z,teros12-01,zone1,substrate_moisture,31.82,%,ok,emulated,1
2026-05-07T15:58:00Z,sht41-01,zone1,air_temperature,20.55,C,ok,emulated,1
2026-05-07T15:58:00Z,sht41-01,zone1,air_humidity,59.98,%,ok,emulated,1
2026-05-07T15:58:00Z,scd41-01,zone1,co2,556.8,ppm,ok,emulated,1
2026-05-07T15:58:00Z,sq521-01,zone1,ppfd,238.5,umol/m2/s,ok,emulated,1
2026-05-07T15:58:00Z,teros12-01,zone1,substrate_moisture,32.25,%,ok,emulated,1
2026-05-07T15:59:00Z,sht41-01,zone1,air_temperature,20.24,C,ok,emulated,1
2026-05-07T15:59:00Z,sht41-01,zone1,air_humidity,60.34,%,ok,emulated,1
2026-05-07T15:59:00Z,scd41-01,zone1,co2,553.8,ppm,ok,emulated,1
2026-05-07T15:59:00Z,sq521-01,zone1,ppfd,257.0,umol/m2/s,ok,emulated,1
2026-05-07T15:59:00Z,teros12-01,zone1,substrate_moisture,31.97,%,ok,emulated,1
2026-05-07T16:00:00Z,sht41-01,zone1,air_temperature,20.84,C,ok,emulated,1
2026-05-07T16:00:00Z,sht41-01,zone1,air_humidity,59.6,%,ok,emulated,1
2026-05-07T16:00:00Z,scd41-01,zone1,co2,563.2,ppm,ok,emulated,1
2026-05-07T16:00:00Z,sq521-01,zone1,ppfd,250.7,umol/m2/s,ok,emulated,1
2026-05-07T16:00:00Z,teros12-01,zone1,substrate_moisture,32.11,%,ok,emulated,1
2026-05-07T16:01:00Z,sht41-01,zone1,air_temperature,20.58,C,ok,emulated,1
2026-05-07T16:01:00Z,sht41-01,zone1,air_humidity,60.44,%,ok,emulated,1
2026-05-07T16:01:00Z,scd41-01,zone1,co2,553.7,ppm,ok,emulated,1
2026-05-07T16:01:00Z,sq521-01,zone1,ppfd,251.5,umol/m2/s,ok,emulated,1
2026-05-07T16:01:00Z,teros12-01,zone1,substrate_moisture,31.43,%,ok,emulated,1
2026-05-07T16:02:00Z,sht41-01,zone1,air_temperature,20.3,C,ok,emulated,1
2026-05-07T16:02:00Z,sht41-01,zone1,air_humidity,60.09,%,ok,emulated,1
2026-05-07T16:02:00Z,scd41-01,zone1,co2,570.7,ppm,ok,emulated,1
2026-05-07T16:02:00Z,sq521-01,zone1,ppfd,244.9,umol/m2/s,ok,emulated,1
2026-05-07T16:02:00Z,teros12-01,zone1,substrate_moisture,31.75,%,ok,emulated,1
2026-05-07T16:03:00Z,sht41-01,zone1,air_temperature,20.78,C,ok,emulated,1
2026-05-07T16:03:00Z,sht41-01,zone1,air_humidity,58.44,%,ok,emulated,1
2026-05-07T16:03:00Z,scd41-01,zone1,co2,570.2,ppm,ok,emulated,1
2026-05-07T16:03:00Z,sq521-01,zone1,ppfd,251.9,umol/m2/s,ok,emulated,1
2026-05-07T16:03:00Z,teros12-01,zone1,substrate_moisture,32.06,%,ok,emulated,1
2026-05-07T16:04:00Z,sht41-01,zone1,air_temperature,20.36,C,ok,emulated,1
2026-05-07T16:04:00Z,sht41-01,zone1,air_humidity,59.85,%,ok,emulated,1
2026-05-07T16:04:00Z,scd41-01,zone1,co2,589.7,ppm,ok,emulated,1
2026-05-07T16:04:00Z,sq521-01,zone1,ppfd,248.5,umol/m2/s,ok,emulated,1
2026-05-07T16:04:00Z,teros12-01,zone1,substrate_moisture,32.04,%,ok,emulated,1
2026-05-07T16:05:00Z,sht41-01,zone1,air_temperature,20.68,C,ok,emulated,1
2026-05-07T16:05:00Z,sht41-01,zone1,air_humidity,59.85,%,ok,emulated,1
2026-05-07T16:05:00Z,scd41-01,zone1,co2,574.4,ppm,ok,emulated,1
2026-05-07T16:05:00Z,sq521-01,zone1,ppfd,253.6,umol/m2/s,ok,emulated,1
2026-05-07T16:05:00Z,teros12-01,zone1,substrate_moisture,31.76,%,ok,emulated,1
2026-05-07T16:06:00Z,sht41-01,zone1,air_temperature,20.48,C,ok,emulated,1
2026-05-07T16:06:00Z,sht41-01,zone1,air_humidity,60.43,%,ok,emulated,1
2026-05-07T16:06:00Z,scd41-01,zone1,co2,553.9,ppm,ok,emulated,1
2026-05-07T16:06:00Z,sq521-01,zone1,ppfd,253.0,umol/m2/s,ok,emulated,1
2026-05-07T16:06:00Z,teros12-01,zone1,substrate_moisture,31.89,%,ok,emulated,1
2026-05-07T16:07:00Z,sht41-01,zone1,air_temperature,20.68,C,ok,emulated,1
2026-05-07T16:07:00Z,sht41-01,zone1,air_humidity,59.95,%,ok,emulated,1
2026-05-07T16:07:00Z,scd41-01,zone1,co2,584.0,ppm,ok,emulated,1
2026-05-07T16:07:00Z,sq521-01,zone1,ppfd,252.2,umol/m2/s,ok,emulated,1
2026-05-07T16:07:00Z,teros12-01,zone1,substrate_moisture,31.52,%,ok,emulated,1
2026-05-07T16:08:00Z,sht41-01,zone1,air_temperature,20.45,C,ok,emulated,1
2026-05-07T16:08:00Z,sht41-01,zone1,air_humidity,60.52,%,ok,emulated,1
2026-05-07T16:08:00Z,scd41-01,zone1,co2,570.0,ppm,ok,emulated,1
2026-05-07T16:08:00Z,sq521-01,zone1,ppfd,252.9,umol/m2/s,ok,emulated,1
2026-05-07T16:08:00Z,teros12-01,zone1,substrate_moisture,32.2,%,ok,emulated,1
2026-05-07T16:09:00Z,sht41-01,zone1,air_temperature,20.41,C,ok,emulated,1
2026-05-07T16:09:00Z,sht41-01,zone1,air_humidity,60.5,%,ok,emulated,1
